srniel_damage_rank,formula,material_id,parameter,ddde_mev_per_g,ddde_to_p_mev_per_g,dddp_mev_per_g,rf_min_pct,rf_mid_pct,rf_max_pct,grf_min_pct,grf_mid_pct,grf_max_pct,has_fallback_ed,density_g_cm3,manifest_density_g_cm3,density_matches_manifest,active_layer_name,active_layer_formula,electron_niel_file,proton_niel_file,electron_niel_matches_candidate,proton_niel_matches_candidate,omere_status,validated_candidate_layer,source_file
48,Bi4Te7Pb,JVASP-12475,Pmax,65830100.0,35560000.0,532157000.0,98.0689,98.0689,98.0689,97.9879,97.9879,97.9879,True,7.536,7.536,True,Bi4Te7Pb,Bi4Te7Pb,C:\LUMENS\sadc_edit_active_pilot_20260523_115256\candidate_niel\NIEL_e_Bi4Te7Pb_JVASP-12475.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115256\candidate_niel\NIEL_p_Bi4Te7Pb_JVASP-12475.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/48_Bi4Te7Pb_JVASP-12475.dat
48,Bi4Te7Pb,JVASP-12475,Ipm,65830100.0,65830100.0,532157000.0,99.7342,99.7342,99.7342,99.6519,99.6519,99.6519,True,7.536,7.536,True,Bi4Te7Pb,Bi4Te7Pb,C:\LUMENS\sadc_edit_active_pilot_20260523_115256\candidate_niel\NIEL_e_Bi4Te7Pb_JVASP-12475.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115256\candidate_niel\NIEL_p_Bi4Te7Pb_JVASP-12475.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/48_Bi4Te7Pb_JVASP-12475.dat
48,Bi4Te7Pb,JVASP-12475,Vpm,65830100.0,12996900.0,532157000.0,95.4432,95.4432,95.4432,,,,True,7.536,7.536,True,Bi4Te7Pb,Bi4Te7Pb,C:\LUMENS\sadc_edit_active_pilot_20260523_115256\candidate_niel\NIEL_e_Bi4Te7Pb_JVASP-12475.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115256\candidate_niel\NIEL_p_Bi4Te7Pb_JVASP-12475.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/48_Bi4Te7Pb_JVASP-12475.dat
49,TeMoWSe3,JVASP-28952,Isc,58179500.0,58179500.0,612570000.0,99.7959,99.7959,99.7959,99.7135,99.7135,99.7135,True,6.006,6.006,True,TeMoWSe3,TeMoWSe3,C:\LUMENS\sadc_edit_active_pilot_20260523_115433\candidate_niel\NIEL_e_TeMoWSe3_JVASP-28952.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115433\candidate_niel\NIEL_p_TeMoWSe3_JVASP-28952.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/49_TeMoWSe3_JVASP-28952.dat
49,TeMoWSe3,JVASP-28952,Voc,58179500.0,26862200.0,612570000.0,96.4341,96.4341,96.4341,,,,True,6.006,6.006,True,TeMoWSe3,TeMoWSe3,C:\LUMENS\sadc_edit_active_pilot_20260523_115433\candidate_niel\NIEL_e_TeMoWSe3_JVASP-28952.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115433\candidate_niel\NIEL_p_TeMoWSe3_JVASP-28952.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/49_TeMoWSe3_JVASP-28952.dat
49,TeMoWSe3,JVASP-28952,Pmax,58179500.0,31427300.0,612570000.0,97.8296,97.8296,97.8296,97.7488,97.7488,97.7488,True,6.006,6.006,True,TeMoWSe3,TeMoWSe3,C:\LUMENS\sadc_edit_active_pilot_20260523_115433\candidate_niel\NIEL_e_TeMoWSe3_JVASP-28952.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115433\candidate_niel\NIEL_p_TeMoWSe3_JVASP-28952.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/49_TeMoWSe3_JVASP-28952.dat
49,TeMoWSe3,JVASP-28952,Ipm,58179500.0,58179500.0,612570000.0,99.7021,99.7021,99.7021,99.6197,99.6197,99.6197,True,6.006,6.006,True,TeMoWSe3,TeMoWSe3,C:\LUMENS\sadc_edit_active_pilot_20260523_115433\candidate_niel\NIEL_e_TeMoWSe3_JVASP-28952.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115433\candidate_niel\NIEL_p_TeMoWSe3_JVASP-28952.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/49_TeMoWSe3_JVASP-28952.dat
49,TeMoWSe3,JVASP-28952,Vpm,58179500.0,11486500.0,612570000.0,95.1426,95.1426,95.1426,,,,True,6.006,6.006,True,TeMoWSe3,TeMoWSe3,C:\LUMENS\sadc_edit_active_pilot_20260523_115433\candidate_niel\NIEL_e_TeMoWSe3_JVASP-28952.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115433\candidate_niel\NIEL_p_TeMoWSe3_JVASP-28952.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/49_TeMoWSe3_JVASP-28952.dat
50,MoWSe2S2,JVASP-28698,Isc,95470400.0,95470400.0,657076000.0,99.7711,99.7711,99.7711,99.6887,99.6887,99.6887,True,5.282,5.282,True,MoWSe2S2,MoWSe2S2,C:\LUMENS\sadc_edit_active_pilot_20260523_115611\candidate_niel\NIEL_e_MoWSe2S2_JVASP-28698.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115611\candidate_niel\NIEL_p_MoWSe2S2_JVASP-28698.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/50_MoWSe2S2_JVASP-28698.dat
50,MoWSe2S2,JVASP-28698,Voc,95470400.0,44079800.0,657076000.0,96.2564,96.2564,96.2564,,,,True,5.282,5.282,True,MoWSe2S2,MoWSe2S2,C:\LUMENS\sadc_edit_active_pilot_20260523_115611\candidate_niel\NIEL_e_MoWSe2S2_JVASP-28698.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115611\candidate_niel\NIEL_p_MoWSe2S2_JVASP-28698.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/50_MoWSe2S2_JVASP-28698.dat
50,MoWSe2S2,JVASP-28698,Pmax,95470400.0,51571100.0,657076000.0,97.6301,97.6301,97.6301,97.5495,97.5495,97.5495,True,5.282,5.282,True,MoWSe2S2,MoWSe2S2,C:\LUMENS\sadc_edit_active_pilot_20260523_115611\candidate_niel\NIEL_e_MoWSe2S2_JVASP-28698.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115611\candidate_niel\NIEL_p_MoWSe2S2_JVASP-28698.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/50_MoWSe2S2_JVASP-28698.dat
50,MoWSe2S2,JVASP-28698,Ipm,95470400.0,95470400.0,657076000.0,99.6659,99.6659,99.6659,99.5836,99.5836,99.5836,True,5.282,5.282,True,MoWSe2S2,MoWSe2S2,C:\LUMENS\sadc_edit_active_pilot_20260523_115611\candidate_niel\NIEL_e_MoWSe2S2_JVASP-28698.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115611\candidate_niel\NIEL_p_MoWSe2S2_JVASP-28698.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/50_MoWSe2S2_JVASP-28698.dat
50,MoWSe2S2,JVASP-28698,Vpm,95470400.0,18848900.0,657076000.0,94.9619,94.9619,94.9619,,,,True,5.282,5.282,True,MoWSe2S2,MoWSe2S2,C:\LUMENS\sadc_edit_active_pilot_20260523_115611\candidate_niel\NIEL_e_MoWSe2S2_JVASP-28698.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115611\candidate_niel\NIEL_p_MoWSe2S2_JVASP-28698.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/50_MoWSe2S2_JVASP-28698.dat
51,HoSO,JVASP-46072,Isc,113425000.0,113425000.0,632611000.0,99.7731,99.7731,99.7731,99.6907,99.6907,99.6907,True,7.200,7.2,True,HoSO,HoSO,C:\LUMENS\sadc_edit_active_pilot_20260523_115749\candidate_niel\NIEL_e_HoSO_JVASP-46072.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115749\candidate_niel\NIEL_p_HoSO_JVASP-46072.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/51_HoSO_JVASP-46072.dat
51,HoSO,JVASP-46072,Voc,113425000.0,52369900.0,632611000.0,96.3018,96.3018,96.3018,,,,True,7.200,7.2,True,HoSO,HoSO,C:\LUMENS\sadc_edit_active_pilot_20260523_115749\candidate_niel\NIEL_e_HoSO_JVASP-46072.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115749\candidate_niel\NIEL_p_HoSO_JVASP-46072.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/51_HoSO_JVASP-46072.dat
51,HoSO,JVASP-46072,Pmax,113425000.0,61270000.0,632611000.0,97.6754,97.6754,97.6754,97.5947,97.5947,97.5947,True,7.200,7.2,True,HoSO,HoSO,C:\LUMENS\sadc_edit_active_pilot_20260523_115749\candidate_niel\NIEL_e_HoSO_JVASP-46072.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115749\candidate_niel\NIEL_p_HoSO_JVASP-46072.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/51_HoSO_JVASP-46072.dat
51,HoSO,JVASP-46072,Ipm,113425000.0,113425000.0,632611000.0,99.6688,99.6688,99.6688,99.5865,99.5865,99.5865,True,7.200,7.2,True,HoSO,HoSO,C:\LUMENS\sadc_edit_active_pilot_20260523_115749\candidate_niel\NIEL_e_HoSO_JVASP-46072.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115749\candidate_niel\NIEL_p_HoSO_JVASP-46072.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/51_HoSO_JVASP-46072.dat
51,HoSO,JVASP-46072,Vpm,113425000.0,22393800.0,632611000.0,95.0333,95.0333,95.0333,,,,True,7.200,7.2,True,HoSO,HoSO,C:\LUMENS\sadc_edit_active_pilot_20260523_115749\candidate_niel\NIEL_e_HoSO_JVASP-46072.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115749\candidate_niel\NIEL_p_HoSO_JVASP-46072.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/51_HoSO_JVASP-46072.dat
52,Te2Mo3WS6,JVASP-28699,Isc,125068000.0,125068000.0,666533000.0,99.7593,99.7593,99.7593,99.6769,99.6769,99.6769,True,4.659,4.659,True,Te2Mo3WS6,Te2Mo3WS6,C:\LUMENS\sadc_edit_active_pilot_20260523_115927\candidate_niel\NIEL_e_Te2Mo3WS6_JVASP-28699.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115927\candidate_niel\NIEL_p_Te2Mo3WS6_JVASP-28699.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/52_Te2Mo3WS6_JVASP-28699.dat
52,Te2Mo3WS6,JVASP-28699,Voc,125068000.0,57745400.0,666533000.0,96.1929,96.1929,96.1929,,,,True,4.659,4.659,True,Te2Mo3WS6,Te2Mo3WS6,C:\LUMENS\sadc_edit_active_pilot_20260523_115927\candidate_niel\NIEL_e_Te2Mo3WS6_JVASP-28699.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115927\candidate_niel\NIEL_p_Te2Mo3WS6_JVASP-28699.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/52_Te2Mo3WS6_JVASP-28699.dat
52,Te2Mo3WS6,JVASP-28699,Pmax,125068000.0,67559100.0,666533000.0,97.5524,97.5524,97.5524,97.4718,97.4718,97.4718,True,4.659,4.659,True,Te2Mo3WS6,Te2Mo3WS6,C:\LUMENS\sadc_edit_active_pilot_20260523_115927\candidate_niel\NIEL_e_Te2Mo3WS6_JVASP-28699.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115927\candidate_niel\NIEL_p_Te2Mo3WS6_JVASP-28699.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/52_Te2Mo3WS6_JVASP-28699.dat
52,Te2Mo3WS6,JVASP-28699,Ipm,125068000.0,125068000.0,666533000.0,99.6487,99.6487,99.6487,99.5664,99.5664,99.5664,True,4.659,4.659,True,Te2Mo3WS6,Te2Mo3WS6,C:\LUMENS\sadc_edit_active_pilot_20260523_115927\candidate_niel\NIEL_e_Te2Mo3WS6_JVASP-28699.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115927\candidate_niel\NIEL_p_Te2Mo3WS6_JVASP-28699.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/52_Te2Mo3WS6_JVASP-28699.dat
52,Te2Mo3WS6,JVASP-28699,Vpm,125068000.0,24692400.0,666533000.0,94.9108,94.9108,94.9108,,,,True,4.659,4.659,True,Te2Mo3WS6,Te2Mo3WS6,C:\LUMENS\sadc_edit_active_pilot_20260523_115927\candidate_niel\NIEL_e_Te2Mo3WS6_JVASP-28699.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_115927\candidate_niel\NIEL_p_Te2Mo3WS6_JVASP-28699.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/52_Te2Mo3WS6_JVASP-28699.dat
53,Ca3PbO,JVASP-17656,Isc,150461000.0,150461000.0,720948000.0,99.7351,99.7351,99.7351,99.6527,99.6527,99.6527,True,5.060,5.06,True,Ca3PbO,Ca3PbO,C:\LUMENS\sadc_edit_active_pilot_20260523_120105\candidate_niel\NIEL_e_Ca3PbO_JVASP-17656.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120105\candidate_niel\NIEL_p_Ca3PbO_JVASP-17656.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/53_Ca3PbO_JVASP-17656.dat
53,Ca3PbO,JVASP-17656,Voc,150461000.0,69469400.0,720948000.0,96.0197,96.0197,96.0197,,,,True,5.060,5.06,True,Ca3PbO,Ca3PbO,C:\LUMENS\sadc_edit_active_pilot_20260523_120105\candidate_niel\NIEL_e_Ca3PbO_JVASP-17656.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120105\candidate_niel\NIEL_p_Ca3PbO_JVASP-17656.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/53_Ca3PbO_JVASP-17656.dat
53,Ca3PbO,JVASP-17656,Pmax,150461000.0,81275600.0,720948000.0,97.3465,97.3465,97.3465,97.2661,97.2661,97.2661,True,5.060,5.06,True,Ca3PbO,Ca3PbO,C:\LUMENS\sadc_edit_active_pilot_20260523_120105\candidate_niel\NIEL_e_Ca3PbO_JVASP-17656.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120105\candidate_niel\NIEL_p_Ca3PbO_JVASP-17656.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/53_Ca3PbO_JVASP-17656.dat
53,Ca3PbO,JVASP-17656,Ipm,150461000.0,150461000.0,720948000.0,99.6135,99.6135,99.6135,99.5312,99.5312,99.5312,True,5.060,5.06,True,Ca3PbO,Ca3PbO,C:\LUMENS\sadc_edit_active_pilot_20260523_120105\candidate_niel\NIEL_e_Ca3PbO_JVASP-17656.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120105\candidate_niel\NIEL_p_Ca3PbO_JVASP-17656.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/53_Ca3PbO_JVASP-17656.dat
53,Ca3PbO,JVASP-17656,Vpm,150461000.0,29705700.0,720948000.0,94.7211,94.7211,94.7211,,,,True,5.060,5.06,True,Ca3PbO,Ca3PbO,C:\LUMENS\sadc_edit_active_pilot_20260523_120105\candidate_niel\NIEL_e_Ca3PbO_JVASP-17656.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120105\candidate_niel\NIEL_p_Ca3PbO_JVASP-17656.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/53_Ca3PbO_JVASP-17656.dat
54,VRhO4,JVASP-42957,Isc,60354000.0,60354000.0,747825000.0,99.7543,99.7543,99.7543,99.6719,99.6719,99.6719,True,5.824,5.824,True,VRhO4,VRhO4,C:\LUMENS\sadc_edit_active_pilot_20260523_120243\candidate_niel\NIEL_e_VRhO4_JVASP-42957.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120243\candidate_niel\NIEL_p_VRhO4_JVASP-42957.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/54_VRhO4_JVASP-42957.dat
54,VRhO4,JVASP-42957,Voc,60354000.0,27866200.0,747825000.0,96.0573,96.0573,96.0573,,,,True,5.824,5.824,True,VRhO4,VRhO4,C:\LUMENS\sadc_edit_active_pilot_20260523_120243\candidate_niel\NIEL_e_VRhO4_JVASP-42957.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120243\candidate_niel\NIEL_p_VRhO4_JVASP-42957.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/54_VRhO4_JVASP-42957.dat
54,VRhO4,JVASP-42957,Pmax,60354000.0,32602000.0,747825000.0,97.412,97.412,97.412,97.3316,97.3316,97.3316,True,5.824,5.824,True,VRhO4,VRhO4,C:\LUMENS\sadc_edit_active_pilot_20260523_120243\candidate_niel\NIEL_e_VRhO4_JVASP-42957.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120243\candidate_niel\NIEL_p_VRhO4_JVASP-42957.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/54_VRhO4_JVASP-42957.dat
54,VRhO4,JVASP-42957,Ipm,60354000.0,60354000.0,747825000.0,99.6414,99.6414,99.6414,99.5591,99.5591,99.5591,True,5.824,5.824,True,VRhO4,VRhO4,C:\LUMENS\sadc_edit_active_pilot_20260523_120243\candidate_niel\NIEL_e_VRhO4_JVASP-42957.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120243\candidate_niel\NIEL_p_VRhO4_JVASP-42957.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/54_VRhO4_JVASP-42957.dat
54,VRhO4,JVASP-42957,Vpm,60354000.0,11915800.0,747825000.0,94.6932,94.6932,94.6932,,,,True,5.824,5.824,True,VRhO4,VRhO4,C:\LUMENS\sadc_edit_active_pilot_20260523_120243\candidate_niel\NIEL_e_VRhO4_JVASP-42957.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120243\candidate_niel\NIEL_p_VRhO4_JVASP-42957.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/54_VRhO4_JVASP-42957.dat
55,Mg2Mo3O8,JVASP-19255,Isc,98184600.0,98184600.0,754539000.0,99.7408,99.7408,99.7408,99.6584,99.6584,99.6584,True,5.327,5.327,True,Mg2Mo3O8,Mg2Mo3O8,C:\LUMENS\sadc_edit_active_pilot_20260523_120421\candidate_niel\NIEL_e_Mg2Mo3O8_JVASP-19255.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120421\candidate_niel\NIEL_p_Mg2Mo3O8_JVASP-19255.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/55_Mg2Mo3O8_JVASP-19255.dat
55,Mg2Mo3O8,JVASP-19255,Voc,98184600.0,45333000.0,754539000.0,95.9959,95.9959,95.9959,,,,True,5.327,5.327,True,Mg2Mo3O8,Mg2Mo3O8,C:\LUMENS\sadc_edit_active_pilot_20260523_120421\candidate_niel\NIEL_e_Mg2Mo3O8_JVASP-19255.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120421\candidate_niel\NIEL_p_Mg2Mo3O8_JVASP-19255.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/55_Mg2Mo3O8_JVASP-19255.dat
55,Mg2Mo3O8,JVASP-19255,Pmax,98184600.0,53037200.0,754539000.0,97.3305,97.3305,97.3305,97.2501,97.2501,97.2501,True,5.327,5.327,True,Mg2Mo3O8,Mg2Mo3O8,C:\LUMENS\sadc_edit_active_pilot_20260523_120421\candidate_niel\NIEL_e_Mg2Mo3O8_JVASP-19255.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120421\candidate_niel\NIEL_p_Mg2Mo3O8_JVASP-19255.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/55_Mg2Mo3O8_JVASP-19255.dat
55,Mg2Mo3O8,JVASP-19255,Ipm,98184600.0,98184600.0,754539000.0,99.6217,99.6217,99.6217,99.5394,99.5394,99.5394,True,5.327,5.327,True,Mg2Mo3O8,Mg2Mo3O8,C:\LUMENS\sadc_edit_active_pilot_20260523_120421\candidate_niel\NIEL_e_Mg2Mo3O8_JVASP-19255.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120421\candidate_niel\NIEL_p_Mg2Mo3O8_JVASP-19255.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/55_Mg2Mo3O8_JVASP-19255.dat
55,Mg2Mo3O8,JVASP-19255,Vpm,98184600.0,19384800.0,754539000.0,94.6503,94.6503,94.6503,,,,True,5.327,5.327,True,Mg2Mo3O8,Mg2Mo3O8,C:\LUMENS\sadc_edit_active_pilot_20260523_120421\candidate_niel\NIEL_e_Mg2Mo3O8_JVASP-19255.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120421\candidate_niel\NIEL_p_Mg2Mo3O8_JVASP-19255.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/55_Mg2Mo3O8_JVASP-19255.dat
56,Rb4CuSi2O7,JVASP-25574,Isc,144033000.0,144033000.0,836973000.0,99.7019,99.7019,99.7019,99.6196,99.6196,99.6196,True,3.645,3.645,True,Rb4CuSi2O7,Rb4CuSi2O7,C:\LUMENS\sadc_edit_active_pilot_20260523_120559\candidate_niel\NIEL_e_Rb4CuSi2O7_JVASP-25574.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120559\candidate_niel\NIEL_p_Rb4CuSi2O7_JVASP-25574.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/56_Rb4CuSi2O7_JVASP-25574.dat
56,Rb4CuSi2O7,JVASP-25574,Voc,144033000.0,66501800.0,836973000.0,95.7488,95.7488,95.7488,,,,True,3.645,3.645,True,Rb4CuSi2O7,Rb4CuSi2O7,C:\LUMENS\sadc_edit_active_pilot_20260523_120559\candidate_niel\NIEL_e_Rb4CuSi2O7_JVASP-25574.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120559\candidate_niel\NIEL_p_Rb4CuSi2O7_JVASP-25574.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/56_Rb4CuSi2O7_JVASP-25574.dat
56,Rb4CuSi2O7,JVASP-25574,Pmax,144033000.0,77803600.0,836973000.0,97.0133,97.0133,97.0133,96.9331,96.9331,96.9331,True,3.645,3.645,True,Rb4CuSi2O7,Rb4CuSi2O7,C:\LUMENS\sadc_edit_active_pilot_20260523_120559\candidate_niel\NIEL_e_Rb4CuSi2O7_JVASP-25574.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120559\candidate_niel\NIEL_p_Rb4CuSi2O7_JVASP-25574.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/56_Rb4CuSi2O7_JVASP-25574.dat
56,Rb4CuSi2O7,JVASP-25574,Ipm,144033000.0,144033000.0,836973000.0,99.5652,99.5652,99.5652,99.483,99.483,99.483,True,3.645,3.645,True,Rb4CuSi2O7,Rb4CuSi2O7,C:\LUMENS\sadc_edit_active_pilot_20260523_120559\candidate_niel\NIEL_e_Rb4CuSi2O7_JVASP-25574.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120559\candidate_niel\NIEL_p_Rb4CuSi2O7_JVASP-25574.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/56_Rb4CuSi2O7_JVASP-25574.dat
56,Rb4CuSi2O7,JVASP-25574,Vpm,144033000.0,28436700.0,836973000.0,94.3888,94.3888,94.3888,,,,True,3.645,3.645,True,Rb4CuSi2O7,Rb4CuSi2O7,C:\LUMENS\sadc_edit_active_pilot_20260523_120559\candidate_niel\NIEL_e_Rb4CuSi2O7_JVASP-25574.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120559\candidate_niel\NIEL_p_Rb4CuSi2O7_JVASP-25574.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/56_Rb4CuSi2O7_JVASP-25574.dat
57,NbS2,JVASP-574,Isc,196070000.0,196070000.0,853552000.0,99.6811,99.6811,99.6811,99.5988,99.5988,99.5988,True,4.358,4.358,True,NbS2,NbS2,C:\LUMENS\sadc_edit_active_pilot_20260523_120737\candidate_niel\NIEL_e_NbS2_JVASP-574.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120737\candidate_niel\NIEL_p_NbS2_JVASP-574.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/57_NbS2_JVASP-574.dat
57,NbS2,JVASP-574,Voc,196070000.0,90527800.0,853552000.0,95.6581,95.6581,95.6581,,,,True,4.358,4.358,True,NbS2,NbS2,C:\LUMENS\sadc_edit_active_pilot_20260523_120737\candidate_niel\NIEL_e_NbS2_JVASP-574.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120737\candidate_niel\NIEL_p_NbS2_JVASP-574.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/57_NbS2_JVASP-574.dat
57,NbS2,JVASP-574,Pmax,196070000.0,105913000.0,853552000.0,96.8832,96.8832,96.8832,96.8032,96.8032,96.8032,True,4.358,4.358,True,NbS2,NbS2,C:\LUMENS\sadc_edit_active_pilot_20260523_120737\candidate_niel\NIEL_e_NbS2_JVASP-574.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120737\candidate_niel\NIEL_p_NbS2_JVASP-574.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/57_NbS2_JVASP-574.dat
57,NbS2,JVASP-574,Ipm,196070000.0,196070000.0,853552000.0,99.5351,99.5351,99.5351,99.4528,99.4528,99.4528,True,4.358,4.358,True,NbS2,NbS2,C:\LUMENS\sadc_edit_active_pilot_20260523_120737\candidate_niel\NIEL_e_NbS2_JVASP-574.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120737\candidate_niel\NIEL_p_NbS2_JVASP-574.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/57_NbS2_JVASP-574.dat
57,NbS2,JVASP-574,Vpm,196070000.0,38710400.0,853552000.0,94.3166,94.3166,94.3166,,,,True,4.358,4.358,True,NbS2,NbS2,C:\LUMENS\sadc_edit_active_pilot_20260523_120737\candidate_niel\NIEL_e_NbS2_JVASP-574.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_120737\candidate_niel\NIEL_p_NbS2_JVASP-574.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/57_NbS2_JVASP-574.dat
