formula,material_id,particle,energy_MeV,niel_MeV_cm2_g,source_file
Ag3PO4,JVASP-9585,proton,0.0001,1.7836,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.00015,2.2546,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.0002,2.4935,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.00025,2.6225,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.0003,2.6913,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.00035,2.7243,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.0004,2.7347,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.00045,2.8128,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.0005,2.8707,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.00055,2.9126,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.0006,2.9423,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.00065,2.9627,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.0007,2.9759,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.00075,2.9834,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.0008,2.9864,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.00085,2.9859,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.0009,2.9824,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.00095,2.9767,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.001,2.969,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.0015,2.8425,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.002,2.6951,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.0025,2.557,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.003,2.4326,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.0035,2.3215,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.004,2.222,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.0045,2.1325,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.005,2.0515,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.0055,1.9777,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.006,1.9102,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.0065,1.8482,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.007,1.791,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.0075,1.7379,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.008,1.6886,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.0085,1.6425,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.009,1.5994,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.0095,1.559,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.01,1.5209,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.015,1.2339,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.02,1.0487,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.025,0.91736,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.03,0.81854,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.035,0.74103,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.04,0.67834,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.045,0.62644,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.05,0.58267,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.055,0.54511,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.06,0.51258,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.065,0.48411,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.07,0.45896,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.075,0.43655,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.08,0.41644,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.085,0.39828,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.09,0.3818,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.095,0.36675,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.1,0.35296,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.15,0.25914,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.2,0.20593,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.25,0.17171,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.3,0.14775,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.35,0.12985,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.4,0.11597,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.45,0.10492,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.5,0.095926,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.55,0.088454,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.6,0.08214,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.65,0.076729,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.7,0.072036,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.75,0.067924,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.8,0.06429,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.85,0.061054,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.9,0.058151,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,0.95,0.055532,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,1.0,0.053157,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,1.5,0.037045,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,2.0,0.028487,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,2.5,0.023222,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,3.0,0.019652,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,3.5,0.017075,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,4.0,0.015187,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,4.5,0.013702,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,5.0,0.012474,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,5.5,0.011462,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,6.0,0.010631,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,6.5,0.0099496,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,7.0,0.0093775,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,7.5,0.0088809,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,8.0,0.0084408,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,8.5,0.0080467,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,9.0,0.0076922,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,9.5,0.0073724,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,10.0,0.0070832,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,15.0,0.0053138,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,20.0,0.0045563,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,25.0,0.0041557,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,30.0,0.0038968,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,35.0,0.0037034,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,40.0,0.0035483,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,45.0,0.003421,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,50.0,0.0033165,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,55.0,0.0032312,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,60.0,0.003162,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,65.0,0.0031064,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,70.0,0.003062,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,75.0,0.0030266,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,80.0,0.0029985,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,85.0,0.002976,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,90.0,0.002958,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,95.0,0.0029434,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,100.0,0.0029312,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,150.0,0.0028497,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,200.0,0.0027799,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,250.0,0.0027576,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,300.0,0.002799,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,350.0,0.0028902,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,400.0,0.0030089,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,450.0,0.003135,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,500.0,0.0032547,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,550.0,0.0033614,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,600.0,0.0034544,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,650.0,0.0035367,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,700.0,0.0036122,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,750.0,0.0036843,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,800.0,0.0037534,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,850.0,0.0038164,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,900.0,0.0038654,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,950.0,0.0038879,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3PO4,JVASP-9585,proton,1000.0,0.0038675,Ag3PO4_JVASP-9585_p_srniel.csv
Ag3SI,JVASP-53111,electron,0.04,0.0,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.045,6.3336e-07,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.05,1.2918e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.055,1.7826e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.06,2.1562e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.065,2.4455e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.07,2.6729e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.075,2.8537e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.08,2.9992e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.085,3.1171e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.09,3.2136e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.095,3.2931e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.1,3.359e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.15,3.6491e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.2,3.7194e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.25,3.7525e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.3,3.7837e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.35,3.8203e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.4,3.8629e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.45,3.9106e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.5,3.9621e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.55,4.0164e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.6,4.0726e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.65,4.13e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.7,4.1881e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.75,4.2465e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.8,4.3049e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.85,4.58e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.9,4.9833e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,0.95,5.4595e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,1.0,5.989e-06,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,1.5,1.2831e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,2.0,2.0134e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,2.5,2.6435e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,3.0,3.1759e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,3.5,3.6299e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,4.0,4.0223e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,4.5,4.3662e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,5.0,4.6712e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,5.5,4.9443e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,6.0,5.191e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,6.5,5.4156e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,7.0,5.6213e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,7.5,5.8107e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,8.0,5.9859e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,8.5,6.1488e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,9.0,6.3007e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,9.5,6.4428e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,10.0,6.5762e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,15.0,7.5715e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,20.0,8.1957e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,25.0,8.6154e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,30.0,8.906e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,35.0,9.1089e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,40.0,9.2499e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,45.0,9.3464e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,50.0,9.4106e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,55.0,9.4513e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,60.0,9.4748e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,65.0,9.4858e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,70.0,9.4879e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,75.0,9.4837e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,80.0,9.4749e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,85.0,9.463e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,90.0,9.4491e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,95.0,9.4339e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,electron,100.0,9.4179e-05,Ag3SI_JVASP-53111_e_srniel.csv
Ag3SI,JVASP-53111,proton,0.0001,0.32104,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.00015,0.39262,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.0002,0.43467,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.00025,0.46156,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.0003,0.47947,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.00035,0.4916,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.0004,0.49976,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.00045,0.50512,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.0005,0.50841,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.00055,0.51017,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.0006,0.51075,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.00065,0.51043,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.0007,0.5094,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.00075,0.50782,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.0008,0.5058,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.00085,0.54092,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.0009,0.57363,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.00095,0.60317,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.001,0.62995,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.0015,0.81285,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.002,0.93689,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.0025,1.0019,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.003,1.036,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.0035,1.0521,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.004,1.0574,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.0045,1.0556,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.005,1.0494,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.0055,1.0402,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.006,1.0291,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.0065,1.0168,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.007,1.0036,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.0075,0.98997,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.008,0.97612,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.0085,0.96221,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.009,0.94836,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.0095,0.93464,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.01,0.92113,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.015,0.80139,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.02,0.70903,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.025,0.63708,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.03,0.57961,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.035,0.53262,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.04,0.49342,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.045,0.46017,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.05,0.43158,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.055,0.40669,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.06,0.38481,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.065,0.3654,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.07,0.34805,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.075,0.33244,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.08,0.31831,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.085,0.30544,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.09,0.29368,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.095,0.28288,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.1,0.27292,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.15,0.20388,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.2,0.16444,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.25,0.13861,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.3,0.12026,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.35,0.10647,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.4,0.095504,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.45,0.08667,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.5,0.07944,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.55,0.073419,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.6,0.068321,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.65,0.063943,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.7,0.06014,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.75,0.056803,Ag3SI_JVASP-53111_p_srniel.csv
Ag3SI,JVASP-53111,proton,0.8,0.053849,Ag3SI_JVASP-53111_p_srniel.csv
